dataset_name,sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap,evaluation_time_seconds
hist_bias_R_lhr_0.40,A,Group_1,1666,0.8095357850607565,0.02074335311621236,0.8125620935296778,0.46935053077746586,0.8132722467204068,0.5333333333333333,0.9891498620783516,1.0,0.0007271986905643679,1.1102230246251565e-16,0.002077710544469369,0.0,0.14479494094848633
interaction_bias_lyb_0.40,A,Group_0,1634,0.8006342554184578,0.041951790719236874,0.8113092121810945,0.4711534710321712,0.8131317968473557,0.5333333333333332,0.963716920243213,1.0,0.0025609092090569385,1.1102230246251565e-16,0.007316883454448697,0.0,0.1410672664642334
interaction_bias_lyb_0.40,A,Group_1,1666,0.7980733462094008,0.048631336717921476,0.8113870930243792,0.46490479847254196,0.813180469189042,0.5333333333333333,0.9564000367887643,1.0,0.0025609092090569385,1.1102230246251565e-16,0.007316883454448697,0.0,0.1410672664642334
meas_bias_Y_linear_lmy_0.40,A,Group_0,1634,0.8078935720172682,0.023786907056690784,0.8120707941026983,0.5007237911540746,0.8132079349331223,0.5333333333333332,0.9844578248112428,1.0,0.0011464722954538376,1.1102230246251565e-16,0.0032756351298682818,0.0,0.14428305625915527
meas_bias_Y_linear_lmy_0.40,A,Group_1,1666,0.8067470997218144,0.02746288319136403,0.8121194999871174,0.495727944640214,0.8132382256937014,0.5333333333333333,0.9811821896813745,1.0,0.0011464722954538376,1.1102230246251565e-16,0.0032756351298682818,0.0,0.14428305625915527
meas_bias_Y_nonlinear_lmy_0.40,A,Group_0,1634,0.8104940345469699,0.020767143646137333,0.8129816685108724,0.46625178396244993,0.8132985076484551,0.5333333333333332,0.9918877177532471,1.0,0.0008503246154116795,1.1102230246251565e-16,0.0024294989011760526,0.0,0.14584064483642578
meas_bias_Y_nonlinear_lmy_0.40,A,Group_1,1666,0.8096437099315582,0.02361770901903982,0.8129952775538519,0.47031184445711094,0.8133069220730536,0.5333333333333333,0.9894582188520711,1.0,0.0008503246154116795,1.1102230246251565e-16,0.0024294989011760526,0.0,0.14584064483642578
meas_bias_R_lm_0.40,A,Group_0,1634,0.790226591642658,0.05987990646469366,0.8096571586131637,0.4641826883324993,0.8129615938744589,0.5333333333333332,0.9339807380266416,1.0,0.0007622298184279952,1.1102230246251565e-16,0.002177799481222542,0.0,0.14195013046264648
meas_bias_R_lm_0.40,A,Group_1,1666,0.78946436182423,0.060127813609564845,0.8097160709590724,0.46463939997795967,0.8129929795208283,0.5333333333333333,0.9318029385454191,1.0,0.0007622298184279952,1.1102230246251565e-16,0.002177799481222542,0.0,0.14195013046264648
undersample_pu_0.40,A,Group_0,2475,0.8125616267098186,0.010450641635874124,0.8133011917074408,0.5586337961767841,0.8133305605315524,0.5333333333333333,0.997795123932815,1.0,7.279905596635494e-05,0.0,0.00020799730276099826,0.0,0.14517807960510254
undersample_pu_0.40,A,Group_1,990,0.8126344257657849,0.009020833130694765,0.8133030748188967,0.6040838445456628,0.8133313160397345,0.5333333333333333,0.998003121235576,1.0,7.279905596635494e-05,0.0,0.00020799730276099826,0.0,0.14517807960510254
representation_bias_lr_true0.40,A,Group_0,2475,0.8076854053167845,0.02770340479518619,0.8123447002402412,0.4658787598483951,0.8132473852900479,0.5333333333333333,0.9838630628098606,1.0,0.004191549679729234,0.0,0.011975856227797621,0.0,0.1490001678466797
representation_bias_lr_true0.40,A,Group_1,990,0.8118769549965137,0.0011965079954767142,0.8122559140061429,0.8064015786052285,0.8130146067438033,0.5333333333333333,0.9958389190376582,1.0,0.004191549679729234,0.0,0.011975856227797621,0.0,0.1490001678466797
